INFO: setting server port as: 2222
INFO: Waiting for incoming connection...
Worker ID: 0 
Worker ID: 1 
Worker ID: 2 
[#WORKER#] Worker ID: 3 
[#WORKER#] Worker ID: 4 
[#WORKER#] Worker ID: 5 
[#WORKER#] [#WORKER#] 337324.628502 Worker Thread Alive!
 Worker Thread Alive!
 Worker Thread Alive!
 Worker Thread Alive!
 Worker Thread Alive!
 Worker Thread Alive!
T5 R0:337324.623882,0.025075,337324.630933,0.000000,337324.656696
T0 R2:337324.714969,0.011004,337324.715029,0.000000,337324.726075
T4 R1:337324.673599,0.080083,337324.673652,0.000000,337324.753764
T2 R3:337324.780590,0.073100,337324.780646,0.000000,337324.853817
T5 R6:337324.818035,0.036016,337324.821101,0.000000,337324.857149
T1 R4:337324.791656,0.040368,337324.821083,0.000000,337324.861500
T3 R5:337324.800467,0.049560,337324.821094,0.000000,337324.870694
T0 R7:337324.830326,0.123963,337324.830378,0.000000,337324.954373
T0 R13:337324.953311,0.005760,337324.953422,0.000000,337324.960277
T5 R10:337324.944198,0.013912,337324.953118,0.000000,337324.967072
T0 R14:337324.957105,0.012311,337324.957188,0.000000,337324.972653
T4 R8:337324.912588,0.063168,337324.912643,0.000000,337324.975853
T3 R12:337324.948682,0.025620,337324.953143,0.000000,337324.978795
T2 R9:337324.939946,0.046693,337324.953099,0.000000,337324.999850
T1 R11:337324.944679,0.081527,337324.953125,0.000000,337325.034703
T0 R16:337325.161456,0.017551,337325.182141,0.000000,337325.199816
T4 R17:337325.187124,0.037147,337325.187157,0.000000,337325.224341
T5 R15:337325.141946,0.091352,337325.142025,0.000000,337325.233420
T4 R22:337325.276516,0.021729,337325.283066,0.000000,337325.304826
T2 R19:337325.233028,0.073780,337325.233140,0.000000,337325.306971
T1 R20:337325.242420,0.073465,337325.242457,0.000000,337325.315953
T2 R25:337325.332162,0.004499,337325.332203,0.000000,337325.336743
T0 R21:337325.262672,0.111064,337325.283050,0.000000,337325.394155
T3 R18:337325.214586,0.180181,337325.214635,0.000000,337325.394852
T1 R26:337325.352365,0.054417,337325.352470,0.000000,337325.406922
T5 R23:337325.285549,0.125682,337325.285599,0.000000,337325.411424
T2 R27:337325.358172,0.021454,337325.393105,0.000000,337325.414602
T0 R28:337325.417931,0.001011,337325.417976,0.000000,337325.419027
T3 R29:337325.419770,0.003259,337325.419806,0.000000,337325.423098
T4 R24:337325.330168,0.149118,337325.330231,0.000000,337325.479438
T5 R31:337325.443739,0.095164,337325.443784,0.000000,337325.538985
T2 R32:337325.506615,0.038800,337325.506675,0.000000,337325.545508
T4 R35:337325.547235,0.002004,337325.547293,0.000000,337325.549342
T5 R34:337325.527793,0.055089,337325.539079,0.000000,337325.594207
T0 R33:337325.515052,0.071408,337325.539064,0.000000,337325.610525
T1 R30:337325.436345,0.176396,337325.436390,0.000000,337325.612846
T2 R37:337325.583391,0.063819,337325.594259,0.000000,337325.658118
T5 R39:337325.664793,0.021852,337325.664876,0.000000,337325.686763
T0 R40:337325.692493,0.009075,337325.692617,0.000000,337325.701716
T3 R36:337325.567782,0.134291,337325.567827,0.000000,337325.702151
T4 R38:337325.655627,0.067073,337325.655709,0.000000,337325.722822
T2 R42:337325.739799,0.020049,337325.739864,0.000000,337325.759948
T1 R41:337325.724050,0.106045,337325.724128,0.000000,337325.830208
T3 R45:337325.806420,0.044414,337325.828136,0.000000,337325.872590
T0 R44:337325.794737,0.058025,337325.828094,0.000000,337325.886175
T5 R43:337325.787634,0.111921,337325.787774,0.000000,337325.899754
T4 R46:337325.891151,0.097835,337325.891196,0.000000,337325.989068
T0 R50:337325.980792,0.012156,337325.980840,0.000000,337325.993053
T1 R48:337325.935834,0.084307,337325.961081,0.000000,337326.045436
T2 R47:337325.920134,0.128831,337325.920176,0.000000,337326.049102
T3 R49:337325.949589,0.120940,337325.961100,0.000000,337326.082070
T0 R53:337326.084139,0.028278,337326.084173,0.000000,337326.112478
T5 R51:337325.998639,0.126367,337325.998700,0.000000,337326.125097
T1 R54:337326.111869,0.016499,337326.112545,0.000000,337326.129076
T2 R55:337326.138042,0.018369,337326.138094,0.000000,337326.156561
T4 R52:337326.079794,0.106458,337326.079832,0.000000,337326.186325
T3 R56:337326.179771,0.012816,337326.179804,0.000000,337326.192649
T0 R57:337326.195814,0.016164,337326.195863,0.000000,337326.212058
T5 R58:337326.201450,0.026936,337326.201488,0.000000,337326.228453
T2 R60:337326.228488,0.006738,337326.228528,0.000000,337326.235293
T2 R61:337326.231460,0.071455,337326.235329,0.000000,337326.306795
T1 R59:337326.223448,0.118652,337326.223483,0.000000,337326.342161
T0 R63:337326.363058,0.024160,337326.363102,0.000000,337326.387296
T3 R62:337326.249961,0.136671,337326.276053,0.000000,337326.412756
T5 R64:337326.394264,0.022996,337326.394304,0.000000,337326.417329
T4 R65:337326.431741,0.013215,337326.431790,0.000000,337326.445036
T2 R66:337326.441216,0.014013,337326.441283,0.000000,337326.455385
T2 R72:337326.481674,0.013726,337326.510086,0.000000,337326.523894
T1 R67:337326.465016,0.065866,337326.465055,0.000000,337326.530948
T4 R71:337326.480199,0.036862,337326.510078,0.000000,337326.547027
T0 R68:337326.469516,0.078866,337326.469554,0.000000,337326.548455
T3 R69:337326.473191,0.068339,337326.510055,0.000000,337326.578497
T2 R73:337326.486928,0.065961,337326.510104,0.000000,337326.589901
T3 R77:337326.589366,0.004073,337326.589400,0.000000,337326.593567
T0 R76:337326.586676,0.007246,337326.586735,0.000000,337326.594028
T2 R78:337326.609246,0.011449,337326.609306,0.000000,337326.620786
T4 R75:337326.559061,0.071301,337326.559111,0.000000,337326.630463
T2 R81:337326.651166,0.008587,337326.651334,0.000000,337326.659991
T5 R70:337326.478090,0.149891,337326.510071,0.000000,337326.660100
T2 R82:337326.652675,0.011428,337326.660061,0.000000,337326.671519
T3 R79:337326.611241,0.085650,337326.611293,0.000000,337326.696980
T0 R80:337326.628045,0.070444,337326.628116,0.000000,337326.698609
T1 R74:337326.530145,0.171180,337326.530263,0.000000,337326.702206
T4 R83:337326.975918,0.006703,337326.976056,0.000000,337326.982810
T5 R84:337327.035708,0.002779,337327.035781,0.000000,337327.038606
T2 R85:337327.201239,0.003754,337327.201322,0.000000,337327.205182
T0 R87:337327.256712,0.009945,337327.297069,0.000000,337327.307050
T4 R88:337327.281118,0.024854,337327.297077,0.000000,337327.321983
T1 R89:337327.285955,0.085655,337327.297086,0.000000,337327.382843
T3 R86:337327.256571,0.128242,337327.256622,0.000000,337327.384908
T5 R90:337327.351987,0.040202,337327.352057,0.000000,337327.392345
T0 R92:337327.387493,0.005248,337327.387523,0.000000,337327.392799
T1 R91:337327.364072,0.030127,337327.382905,0.000000,337327.413048
T4 R93:337327.418954,0.070795,337327.419009,0.000000,337327.489830
T5 R96:337327.472595,0.049566,337327.480072,0.000000,337327.529666
T0 R97:337327.509853,0.068877,337327.509893,0.000000,337327.578794
T3 R95:337327.449315,0.105029,337327.480056,0.000000,337327.585121
T4 R99:337327.559288,0.088904,337327.570299,0.000000,337327.659228
