INFO: setting server port as: 2222
INFO: Waiting for incoming connection...
Worker ID: 0 
Worker ID: [#WORKER#] 1 
Worker ID: 2 
[#WORKER#] Worker ID: 3 
[#WORKER#] Worker ID: 4 
Worker ID: 5 
[#WORKER#] 337377.877134Worker ID: 7 
 Worker Thread Alive!
 Worker Thread Alive!
 Worker Thread Alive!
 Worker Thread Alive!
[#WORKER#] 337377.879356 Worker Thread Alive!
[#WORKER#] 337377.879405 Worker Thread Alive!
[#WORKER#] 337377.879494 Worker Thread Alive!
[#WORKER#] 337377.879452 Worker Thread Alive!
T0 R0:337377.872131,0.025075,337377.880055,0.000000,337377.905474
T3 R2:337377.963327,0.011004,337377.963365,0.000000,337377.974422
T1 R1:337377.921938,0.080083,337377.922022,0.000000,337378.002154
T6 R3:337378.028955,0.073100,337378.029019,0.000000,337378.102159
T7 R6:337378.066418,0.036016,337378.069116,0.000000,337378.105197
T4 R4:337378.040022,0.040368,337378.069092,0.000000,337378.109505
T2 R5:337378.048833,0.049560,337378.069107,0.000000,337378.118722
T5 R7:337378.078724,0.123963,337378.078788,0.000000,337378.202860
T4 R13:337378.201677,0.005760,337378.202086,0.000000,337378.207905
T1 R10:337378.192567,0.013912,337378.202069,0.000000,337378.216027
T2 R14:337378.205448,0.012311,337378.205527,0.000000,337378.217904
T0 R8:337378.161017,0.063168,337378.161063,0.000000,337378.224265
T7 R12:337378.197040,0.025620,337378.202079,0.000000,337378.227751
T3 R9:337378.188362,0.046693,337378.202058,0.000000,337378.248797
T6 R11:337378.193035,0.081527,337378.202074,0.000000,337378.283645
T4 R16:337378.409899,0.017551,337378.431140,0.000000,337378.448725
T1 R17:337378.435569,0.037147,337378.435624,0.000000,337378.472811
T5 R15:337378.390354,0.091352,337378.390489,0.000000,337378.481898
T3 R22:337378.524990,0.021729,337378.531082,0.000000,337378.552837
T0 R19:337378.481472,0.073780,337378.481516,0.000000,337378.555329
T7 R20:337378.490871,0.073465,337378.490908,0.000000,337378.564402
T5 R25:337378.580656,0.004499,337378.580707,0.000000,337378.585264
T6 R21:337378.511129,0.111064,337378.531059,0.000000,337378.642171
T2 R18:337378.463040,0.180181,337378.463085,0.000000,337378.643314
T3 R26:337378.600877,0.054417,337378.600928,0.000000,337378.655374
T4 R23:337378.534028,0.125682,337378.534072,0.000000,337378.659935
T0 R27:337378.606677,0.021454,337378.641064,0.000000,337378.662552
T7 R28:337378.666420,0.001011,337378.666458,0.000000,337378.667502
T5 R29:337378.668251,0.003259,337378.668307,0.000000,337378.671594
T1 R24:337378.578639,0.149118,337378.578690,0.000000,337378.727838
T2 R31:337378.692216,0.095164,337378.692254,0.000000,337378.787444
T3 R32:337378.755091,0.038800,337378.755129,0.000000,337378.793960
T7 R35:337378.795694,0.002004,337378.795746,0.000000,337378.797820
T4 R34:337378.776255,0.055089,337378.787500,0.000000,337378.842617
T2 R33:337378.763513,0.071408,337378.787487,0.000000,337378.858919
T6 R30:337378.684826,0.176396,337378.684863,0.000000,337378.861284
T1 R37:337378.831833,0.063819,337378.842677,0.000000,337378.906522
T3 R39:337378.913132,0.021852,337378.913237,0.000000,337378.935138
T7 R40:337378.940768,0.009075,337378.940806,0.000000,337378.949908
T5 R36:337378.816237,0.134291,337378.816275,0.000000,337378.950603
T0 R38:337378.904052,0.067073,337378.904104,0.000000,337378.971230
T2 R42:337378.987990,0.020049,337378.988028,0.000000,337379.008172
T4 R41:337378.972276,0.106045,337378.972332,0.000000,337379.078406
T3 R45:337379.054577,0.044414,337379.076159,0.000000,337379.120610
T1 R44:337379.042904,0.058025,337379.076141,0.000000,337379.134216
T6 R43:337379.035812,0.111921,337379.035940,0.000000,337379.147899
T7 R46:337379.139321,0.097835,337379.139360,0.000000,337379.237232
T4 R50:337379.228980,0.012156,337379.229050,0.000000,337379.241256
T0 R48:337379.184020,0.084307,337379.209089,0.000000,337379.293434
T5 R47:337379.168316,0.128831,337379.168359,0.000000,337379.297290
T2 R49:337379.197777,0.120940,337379.209108,0.000000,337379.330082
T6 R53:337379.332361,0.028278,337379.332395,0.000000,337379.360726
T3 R51:337379.246847,0.126367,337379.246920,0.000000,337379.373398
T7 R54:337379.360115,0.016499,337379.360820,0.000000,337379.377364
T4 R55:337379.386260,0.018369,337379.386311,0.000000,337379.404713
T1 R52:337379.327997,0.106458,337379.328130,0.000000,337379.434627
T0 R56:337379.427984,0.012816,337379.428022,0.000000,337379.440872
T5 R57:337379.444047,0.016164,337379.444100,0.000000,337379.460292
T2 R58:337379.449687,0.026936,337379.449710,0.000000,337379.476673
T3 R60:337379.476746,0.006738,337379.476792,0.000000,337379.483568
T7 R61:337379.479718,0.071455,337379.483616,0.000000,337379.555104
T6 R59:337379.471690,0.118652,337379.471733,0.000000,337379.590418
T1 R63:337379.611314,0.024160,337379.611379,0.000000,337379.635573
T0 R64:337379.642537,0.022996,337379.642574,0.000000,337379.665627
T4 R62:337379.498228,0.136671,337379.529090,0.000000,337379.665801
T5 R65:337379.680030,0.013215,337379.680086,0.000000,337379.693335
T2 R66:337379.689486,0.014013,337379.689547,0.000000,337379.703589
T0 R72:337379.729859,0.013726,337379.758086,0.000000,337379.771895
T3 R67:337379.713261,0.065866,337379.713314,0.000000,337379.779207
T1 R71:337379.728388,0.036862,337379.758077,0.000000,337379.795029
T7 R68:337379.717758,0.078866,337379.717809,0.000000,337379.796702
T4 R73:337379.735110,0.065961,337379.758100,0.000000,337379.824131
T5 R69:337379.721411,0.068339,337379.758057,0.000000,337379.826471
T1 R77:337379.837604,0.004073,337379.837659,0.000000,337379.841797
T3 R76:337379.834901,0.007246,337379.835020,0.000000,337379.842309
T7 R78:337379.857501,0.011449,337379.857559,0.000000,337379.869033
T0 R75:337379.807284,0.071301,337379.807334,0.000000,337379.878775
T1 R81:337379.899344,0.008587,337379.899401,0.000000,337379.908020
T6 R70:337379.726275,0.149891,337379.758070,0.000000,337379.908050
T3 R82:337379.900818,0.011428,337379.908080,0.000000,337379.919529
T4 R79:337379.859515,0.085650,337379.859563,0.000000,337379.945243
T5 R80:337379.876277,0.070444,337379.876350,0.000000,337379.946869
T2 R74:337379.778334,0.171180,337379.778386,0.000000,337379.949618
T7 R83:337380.224000,0.006703,337380.224081,0.000000,337380.230835
T0 R84:337380.283813,0.002779,337380.283955,0.000000,337380.286810
T1 R85:337380.449368,0.003754,337380.449509,0.000000,337380.453343
T3 R87:337380.504903,0.009945,337380.545136,0.000000,337380.555198
T4 R88:337380.529293,0.024854,337380.545163,0.000000,337380.570112
T5 R89:337380.534122,0.085655,337380.545173,0.000000,337380.630919
T6 R86:337380.504738,0.128242,337380.504803,0.000000,337380.633096
T2 R90:337380.600147,0.040202,337380.600225,0.000000,337380.640483
T0 R92:337380.635708,0.005248,337380.635746,0.000000,337380.641036
T7 R91:337380.612259,0.030127,337380.631027,0.000000,337380.661190
T1 R93:337380.667168,0.070795,337380.667231,0.000000,337380.738058
T5 R96:337380.720778,0.049566,337380.728087,0.000000,337380.777685
T6 R97:337380.758044,0.068877,337380.758100,0.000000,337380.827017
T4 R95:337380.697506,0.105029,337380.728075,0.000000,337380.833142
T2 R98:337380.759061,0.129765,337380.777755,0.000000,337380.907557
T0 R99:337380.807500,0.088904,337380.820686,0.000000,337380.909631
T3 R94:337380.687660,0.242864,337380.687701,0.000000,337380.930618
T7 R100:337380.863446,0.068092,337380.863515,0.000000,337380.931632
T5 R102:337381.031817,0.034384,337381.031934,0.000000,337381.066419
T4 R104:337381.066497,0.004006,337381.066540,0.000000,337381.070574
T2 R105:337381.126010,0.014254,337381.126083,0.000000,337381.140378
T6 R103:337381.061613,0.088601,337381.061736,0.000000,337381.150358
T0 R106:337381.154429,0.013012,337381.154465,0.000000,337381.167519
T1 R101:337380.968514,0.205511,337380.968596,0.000000,337381.174158
T3 R107:337381.181344,0.019053,337381.181426,0.000000,337381.200530
T7 R108:337381.214035,0.013161,337381.214103,0.000000,337381.227350
T5 R109:337381.224858,0.050130,337381.224896,0.000000,337381.275054
T0 R113:337381.262067,0.006011,337381.269496,0.000000,337381.275541
T4 R110:337381.226969,0.052653,337381.227403,0.000000,337381.280085
T6 R112:337381.253161,0.039495,337381.269484,0.000000,337381.309015
T1 R114:337381.296426,0.044891,337381.296464,0.000000,337381.341397
T3 R115:337381.313700,0.029975,337381.313808,0.000000,337381.343815
T0 R117:337381.402916,0.000162,337381.432063,0.000000,337381.432284
T5 R119:337381.429796,0.013322,337381.432095,0.000000,337381.445472
T2 R111:337381.233828,0.177832,337381.269475,0.000000,337381.447337
T4 R118:337381.418343,0.045625,337381.432074,0.000000,337381.477762
T7 R116:337381.391797,0.094090,337381.391831,0.000000,337381.486014
T6 R120:337381.478230,0.032981,337381.478282,0.000000,337381.511297
T1 R121:337381.508699,0.018189,337381.508814,0.000000,337381.527043
T3 R122:337381.526542,0.010079,337381.526620,0.000000,337381.536739
T0 R123:337381.560262,0.002086,337381.560298,0.000000,337381.562483
T5 R124:337381.586582,0.059534,337381.586634,0.000000,337381.646207
T2 R125:337381.601078,0.050756,337381.601129,0.000000,337381.651925
T4 R126:337381.631417,0.010205,337381.642073,0.000000,337381.652319
T6 R128:337381.668384,0.019903,337381.668422,0.000000,337381.688425
T7 R127:337381.642963,0.049330,337381.643070,0.000000,337381.692431
