INFO: setting server port as: 2222
INFO: Waiting for incoming connection...
Worker ID: 0 
Worker ID: [#WORKER#] 1 
[#WORKER#] 356594.073089 Worker Thread Alive!
 Worker Thread Alive!
T1 R0:356594.068292,0.025075,356594.074158,0.000000,356594.099584
T0 R1:356594.170401,0.080083,356594.170477,0.000000,356594.250603
T1 R2:356594.255381,0.011004,356594.255443,0.000000,356594.266498
T0 R3:356594.390244,0.073100,356594.390308,0.000000,356594.463449
T1 R4:356594.412965,0.040368,356594.431203,0.000000,356594.471653
T1 R6:356594.467247,0.036016,356594.467285,0.000000,356594.507879
T0 R5:356594.431164,0.049560,356594.431238,0.000000,356594.513145
T1 R7:356594.492522,0.123963,356594.492571,0.000000,356594.631899
T0 R8:356594.661533,0.063168,356594.661587,0.000000,356594.724788
T0 R10:356594.726308,0.013912,356594.726366,0.000000,356594.740298
T1 R9:356594.717686,0.046693,356594.717735,0.000000,356594.764538
T1 R12:356594.735469,0.025620,356594.740363,0.000000,356594.790256
T1 R13:356594.744948,0.005760,356594.764605,0.000000,356594.796089
T1 R14:356594.752717,0.012311,356594.764609,0.000000,356594.808466
T0 R11:356594.727252,0.081527,356594.740361,0.000000,356594.821899
T0 R16:356595.172757,0.017551,356595.173179,0.000000,356595.190765
T1 R15:356595.132628,0.091352,356595.132798,0.000000,356595.224194
T0 R17:356595.225480,0.037147,356595.225526,0.000000,356595.262706
T0 R19:356595.319798,0.073780,356595.322091,0.000000,356595.395905
T1 R18:356595.281937,0.180181,356595.282011,0.000000,356595.462291
T0 R20:356595.339045,0.073465,356595.339090,0.000000,356595.469477
T0 R22:356595.409145,0.021729,356595.409258,0.000000,356595.491235
T1 R21:356595.380669,0.111064,356595.380797,0.000000,356595.573407
T0 R23:356595.427695,0.125682,356595.450070,0.000000,356595.616968
T0 R25:356595.523387,0.004499,356595.560081,0.000000,356595.621619
T0 R26:356595.564932,0.054417,356595.564980,0.000000,356595.676064
T0 R27:356595.576856,0.021454,356595.576902,0.000000,356595.697576
T0 R28:356595.699686,0.001011,356595.699774,0.000000,356595.700818
T0 R29:356595.703461,0.003259,356595.703516,0.000000,356595.706814
T1 R24:356595.519336,0.149118,356595.519379,0.000000,356595.722608
T1 R31:356595.752674,0.095164,356595.752712,0.000000,356595.847973
T0 R30:356595.737507,0.176396,356595.737559,0.000000,356595.913988
T1 R32:356595.881875,0.038800,356595.881934,0.000000,356595.920763
T1 R34:356595.925312,0.055089,356595.925348,0.000000,356595.980463
T1 R35:356595.965287,0.002004,356595.965402,0.000000,356595.982536
T0 R33:356595.899150,0.071408,356595.899187,0.000000,356595.985463
T0 R37:356596.039514,0.063819,356596.039551,0.000000,356596.103479
T1 R36:356596.007487,0.134291,356596.007545,0.000000,356596.141875
T1 R39:356596.206660,0.021852,356596.206720,0.000000,356596.228607
T0 R38:356596.187984,0.067073,356596.188056,0.000000,356596.255181
T1 R40:356596.263484,0.009075,356596.263547,0.000000,356596.272656
T1 R42:356596.360482,0.020049,356596.369085,0.000000,356596.389173
T0 R41:356596.328215,0.106045,356596.328268,0.000000,356596.434347
T0 R44:356596.473184,0.058025,356596.499092,0.000000,356596.557172
T1 R43:356596.458698,0.111921,356596.458748,0.000000,356596.570714
T0 R45:356596.497207,0.044414,356596.499116,0.000000,356596.601732
T1 R46:356596.671388,0.097835,356596.671477,0.000000,356596.769349
T1 R48:356596.763213,0.084307,356596.763329,0.000000,356596.853744
T0 R47:356596.730970,0.128831,356596.731131,0.000000,356596.860010
T0 R50:356596.855587,0.012156,356596.855639,0.000000,356596.872210
T1 R49:356596.791502,0.120940,356596.791541,0.000000,356596.974765
T0 R51:356596.892228,0.126367,356596.892270,0.000000,356597.018732
T0 R53:356597.067941,0.028278,356597.100086,0.000000,356597.128398
T0 R54:356597.124903,0.016499,356597.124951,0.000000,356597.144961
T1 R52:356597.058994,0.106458,356597.059053,0.000000,356597.165546
T0 R55:356597.178657,0.018369,356597.178721,0.000000,356597.197121
T1 R56:356597.264390,0.012816,356597.264442,0.000000,356597.277295
T0 R57:356597.297348,0.016164,356597.297397,0.000000,356597.313589
T1 R58:356597.308921,0.026936,356597.313660,0.000000,356597.340625
T1 R60:356597.364464,0.006738,356597.395087,0.000000,356597.401934
T0 R59:356597.354106,0.118652,356597.354162,0.000000,356597.472855
T1 R61:356597.370530,0.071455,356597.395116,0.000000,356597.473440
T0 R62:356597.408563,0.136671,356597.408623,0.000000,356597.609641
T1 R63:356597.641023,0.024160,356597.641063,0.000000,356597.665257
T0 R64:356597.705148,0.022996,356597.705205,0.000000,356597.728236
T1 R65:356597.782168,0.013215,356597.782238,0.000000,356597.795499
T0 R66:356597.801575,0.014013,356597.801630,0.000000,356597.815670
T1 R67:356597.850412,0.065866,356597.850476,0.000000,356597.916367
T0 R68:356597.859654,0.078866,356597.891083,0.000000,356597.969987
T1 R69:356597.867119,0.068339,356597.891092,0.000000,356597.984774
T1 R71:356597.881412,0.036862,356597.891096,0.000000,356598.021682
T1 R72:356597.884424,0.013726,356597.891098,0.000000,356598.035473
T1 R73:356597.895214,0.065961,356597.895255,0.000000,356598.101542
T0 R70:356597.877092,0.149891,356597.891094,0.000000,356598.119981
T0 R75:356598.043507,0.071301,356598.043556,0.000000,356598.191355
T0 R76:356598.100280,0.007246,356598.100406,0.000000,356598.198821
T0 R77:356598.105781,0.004073,356598.105825,0.000000,356598.202953
T0 R78:356598.146628,0.011449,356598.146715,0.000000,356598.214425
T1 R74:356597.984067,0.171180,356597.984185,0.000000,356598.272830
T0 R79:356598.150687,0.085650,356598.187100,0.000000,356598.300099
T0 R81:356598.232502,0.008587,356598.232543,0.000000,356598.308805
